cod_upp,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,data
6,Tabajaras,2007,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,2007-04-01
7,Providência,2007,4,1,0,0,0,0,3,1,0,2,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,4,0,2,0,3,1,0,0,0,0,0,23,2007-04-01
8,Borel,2007,4,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,19,2007-04-01
19,Vidigal,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,0,7,2007-04-01
1,Santa Marta,2007,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007-04-01
11,Salgueiro,2007,4,0,0,0,1,2,8,0,0,1,0,0,9,1,5,0,0,0,0,0,15,0,5,0,0,1,2,0,3,4,0,1,7,0,0,0,0,0,43,2007-04-01
12,Turano,2007,4,0,0,0,1,0,8,0,0,0,0,1,1,0,2,0,0,0,0,0,5,1,3,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,20,2007-04-01
13,São João / Matriz / Queto,2007,4,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2007-04-01
14,Coroa / Fallet / Fogueteiro,2007,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,11,2007-04-01
15,Escondidinho / Prazeres,2007,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,11,2007-04-01
16,São Carlos,2007,4,10,0,0,1,0,18,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,3,0,7,0,1,1,0,0,0,0,0,33,2007-04-01
17,Mangueira,2007,4,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,1,0,4,0,2,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,20,2007-04-01
10,Andaraí,2007,4,1,0,0,0,0,3,0,0,1,0,0,2,0,1,1,0,0,0,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,2007-04-01
22,Adeus / Baiana,2007,5,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007-05-01
23,Alemão,2007,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2007-05-01
24,Chatuba,2007,5,0,0,0,0,2,11,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,20,2007-05-01
25,Fé / Sereno,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007-05-01
26,Parque Proletário,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-05-01
27,Vila Cruzeiro,2007,5,1,0,0,2,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,3,0,5,0,2,0,0,0,0,0,0,21,2007-05-01
28,Rocinha,2007,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,5,1,0,0,0,0,14,2007-05-01
29,Jacarezinho,2007,5,2,0,0,3,2,3,0,0,1,0,0,0,0,9,0,0,0,1,0,12,0,9,0,0,0,1,13,5,16,2,4,1,1,1,0,0,0,66,2007-05-01
33,Cerro-Corá,2007,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2007-05-01
31,Barreira do Vasco / Tuiuti,2007,5,0,0,0,1,0,7,0,0,0,0,0,1,2,4,0,0,0,2,0,9,1,6,0,0,0,0,4,3,6,0,1,1,0,0,0,0,0,35,2007-05-01
32,Caju,2007,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,14,2007-05-01
34,Arará / Mandela,2007,5,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,10,2007-05-01
35,Lins,2007,5,0,0,0,0,0,4,0,0,0,0,0,3,2,2,0,0,0,0,0,7,1,2,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,28,2007-05-01
36,Camarista Méier,2007,5,0,0,0,0,0,2,0,0,0,0,0,5,0,1,1,0,0,1,0,9,0,4,0,0,0,0,1,1,1,3,2,2,0,0,0,0,0,27,2007-05-01
37,Mangueirinha,2007,5,0,0,0,2,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,1,0,0,0,0,3,2,6,0,4,3,0,0,0,0,0,20,2007-05-01
21,Fazendinha,2007,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-05-01
30,Manguinhos,2007,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,1,0,0,0,0,13,2007-05-01
20,Nova Brasília,2007,5,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007-05-01
38,Vila Kennedy,2007,5,2,0,0,0,1,16,0,0,16,0,0,10,2,9,5,0,0,0,0,29,0,6,0,0,0,1,5,12,3,1,7,4,0,0,0,0,0,90,2007-05-01
18,Macacos,2007,5,1,0,0,1,1,4,0,0,0,0,1,3,1,7,0,0,0,2,0,17,0,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,33,2007-05-01
1,Santa Marta,2007,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,2007-05-01
2,Cidade de Deus,2007,5,0,0,0,8,4,11,2,0,3,0,0,7,0,5,10,0,0,2,0,27,3,13,0,1,0,2,5,7,13,0,5,5,1,0,0,0,0,97,2007-05-01
3,Batam,2007,5,0,0,0,1,1,2,1,0,0,1,0,4,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,15,2007-05-01
4,Chapéu Mangueira / Babilônia,2007,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,2007-05-01
5,Pavão-Pavãozinho,2007,5,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9,2007-05-01
6,Tabajaras,2007,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,3,0,0,0,0,0,0,14,2007-05-01
7,Providência,2007,5,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,2,1,1,0,1,3,0,1,0,0,0,27,2007-05-01
8,Borel,2007,5,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,12,1,3,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,24,2007-05-01
19,Vidigal,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,8,2007-05-01
10,Andaraí,2007,5,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,5,4,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,22,2007-05-01
11,Salgueiro,2007,5,0,0,0,0,0,2,1,0,1,1,0,6,0,3,0,0,0,3,0,18,9,15,0,0,0,1,1,6,0,0,1,1,1,0,0,0,0,53,2007-05-01
12,Turano,2007,5,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,1,4,0,3,0,2,3,0,0,0,0,0,17,2007-05-01
13,São João / Matriz / Queto,2007,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,9,2007-05-01
14,Coroa / Fallet / Fogueteiro,2007,5,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,14,2007-05-01
15,Escondidinho / Prazeres,2007,5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,15,2007-05-01
16,São Carlos,2007,5,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,19,2007-05-01
17,Mangueira,2007,5,0,0,0,0,0,7,0,0,0,0,0,1,1,1,0,0,0,2,0,6,0,2,0,0,0,0,1,3,2,0,0,2,0,0,0,0,0,23,2007-05-01
9,Formiga,2007,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4,2007-05-01
26,Parque Proletário,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-06-01
25,Fé / Sereno,2007,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,2007-06-01
21,Fazendinha,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,2007-06-01
23,Alemão,2007,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2007-06-01
22,Adeus / Baiana,2007,6,2,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,2007-06-01
27,Vila Cruzeiro,2007,6,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,16,2007-06-01
24,Chatuba,2007,6,0,0,0,2,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,2007-06-01
28,Rocinha,2007,6,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12,2007-06-01
33,Cerro-Corá,2007,6,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,9,2007-06-01
30,Manguinhos,2007,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,4,0,5,1,0,0,0,0,0,21,2007-06-01
31,Barreira do Vasco / Tuiuti,2007,6,0,0,0,0,0,2,0,0,3,0,0,1,2,3,0,0,0,1,0,10,0,7,0,0,0,1,0,5,0,0,0,2,1,0,0,0,0,31,2007-06-01
32,Caju,2007,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,6,6,0,3,0,0,0,0,0,0,21,2007-06-01
34,Arará / Mandela,2007,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,2007-06-01
35,Lins,2007,6,0,0,0,2,1,5,0,0,0,0,0,3,6,1,0,0,0,0,0,11,1,3,0,0,0,1,1,3,3,0,1,3,0,0,0,0,0,33,2007-06-01
36,Camarista Méier,2007,6,0,0,0,0,1,4,0,0,1,1,1,1,1,8,0,0,0,0,0,12,3,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,29,2007-06-01
37,Mangueirinha,2007,6,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,1,7,0,1,0,0,0,0,0,0,18,2007-06-01
20,Nova Brasília,2007,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007-06-01
29,Jacarezinho,2007,6,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,6,0,0,0,2,5,8,5,0,1,1,2,0,0,0,0,40,2007-06-01
38,Vila Kennedy,2007,6,1,0,0,0,0,7,0,2,1,2,0,7,1,13,2,0,0,0,0,26,0,9,0,0,0,1,2,9,3,1,2,2,0,0,0,0,0,69,2007-06-01
19,Vidigal,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2007-06-01
17,Mangueira,2007,6,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,7,1,2,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,17,2007-06-01
18,Macacos,2007,6,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,2,0,18,2,5,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,37,2007-06-01
1,Santa Marta,2007,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2007-06-01
2,Cidade de Deus,2007,6,1,0,0,1,2,14,0,0,10,0,0,5,1,4,8,0,0,1,0,23,0,11,0,0,0,1,11,5,7,2,13,7,1,0,0,0,0,96,2007-06-01
3,Batam,2007,6,0,0,0,0,2,4,0,0,5,1,0,1,2,1,1,0,0,0,0,7,1,1,0,0,0,1,0,3,1,0,2,4,1,0,0,0,0,25,2007-06-01
4,Chapéu Mangueira / Babilônia,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2007-06-01
6,Tabajaras,2007,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,13,2007-06-01
7,Providência,2007,6,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,4,1,6,0,0,0,0,6,1,1,0,1,1,0,0,0,0,0,25,2007-06-01
8,Borel,2007,6,0,0,0,0,1,4,2,0,0,0,0,3,0,1,0,0,0,1,0,9,0,1,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0,29,2007-06-01
5,Pavão-Pavãozinho,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2007-06-01
10,Andaraí,2007,6,0,0,0,0,0,4,0,0,0,0,0,3,1,1,0,0,0,0,0,6,1,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,26,2007-06-01
11,Salgueiro,2007,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,14,4,10,0,0,0,1,0,4,2,0,0,2,0,0,0,0,0,36,2007-06-01
12,Turano,2007,6,1,0,0,1,1,5,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,2,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,19,2007-06-01
13,São João / Matriz / Queto,2007,6,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2007-06-01
14,Coroa / Fallet / Fogueteiro,2007,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,13,2007-06-01
15,Escondidinho / Prazeres,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2007-06-01
16,São Carlos,2007,6,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,15,2007-06-01
9,Formiga,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,2007-06-01
28,Rocinha,2007,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,16,2007-07-01
22,Adeus / Baiana,2007,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2007-07-01
23,Alemão,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2007-07-01
24,Chatuba,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,7,2007-07-01
25,Fé / Sereno,2007,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2007-07-01
26,Parque Proletário,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,2007-07-01
27,Vila Cruzeiro,2007,7,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,16,2007-07-01
30,Manguinhos,2007,7,0,0,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,0,0,0,0,5,0,2,0,2,1,0,0,0,0,0,20,2007-07-01
21,Fazendinha,2007,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2007-07-01
32,Caju,2007,7,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,2007-07-01
33,Cerro-Corá,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2007-07-01
34,Arará / Mandela,2007,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2007-07-01
35,Lins,2007,7,0,0,0,0,0,8,0,0,1,0,0,4,0,3,0,0,0,1,0,10,1,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,26,2007-07-01
36,Camarista Méier,2007,7,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,4,0,0,0,1,0,0,4,0,0,5,0,0,0,0,0,19,2007-07-01
37,Mangueirinha,2007,7,0,0,0,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,3,3,0,3,0,0,0,0,0,0,17,2007-07-01
38,Vila Kennedy,2007,7,1,0,0,0,2,11,0,1,11,2,0,7,0,8,3,0,0,0,0,22,1,9,0,0,0,1,1,7,0,1,3,10,0,0,0,0,0,75,2007-07-01
31,Barreira do Vasco / Tuiuti,2007,7,0,0,0,0,0,2,0,1,0,0,1,0,3,6,0,0,0,0,0,10,1,5,0,0,0,0,1,1,3,0,3,4,0,0,0,0,0,33,2007-07-01
20,Nova Brasília,2007,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2007-07-01
29,Jacarezinho,2007,7,3,0,0,1,1,2,0,0,5,4,0,2,0,7,0,0,0,0,0,16,0,5,0,0,0,1,1,8,5,0,2,1,0,0,0,0,0,48,2007-07-01
18,Macacos,2007,7,0,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,0,0,0,11,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23,2007-07-01
2,Cidade de Deus,2007,7,0,0,0,0,1,7,2,0,20,0,0,3,0,2,10,0,0,3,0,22,0,7,0,0,0,0,7,4,2,2,7,1,3,0,0,0,0,76,2007-07-01
3,Batam,2007,7,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,1,1,0,0,0,0,18,2007-07-01
4,Chapéu Mangueira / Babilônia,2007,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2007-07-01
5,Pavão-Pavãozinho,2007,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007-07-01
6,Tabajaras,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2007-07-01
7,Providência,2007,7,0,0,0,1,0,4,0,0,1,0,0,0,2,2,0,0,0,0,0,4,1,6,0,0,0,0,5,0,5,3,2,5,0,0,0,0,0,35,2007-07-01
8,Borel,2007,7,1,0,0,2,0,1,0,0,0,0,0,6,1,2,0,0,0,0,0,20,0,1,0,0,0,0,0,6,3,1,0,4,0,1,0,0,0,39,2007-07-01
9,Formiga,2007,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2007-07-01
1,Santa Marta,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007-07-01
10,Andaraí,2007,7,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,8,5,9,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,24,2007-07-01
11,Salgueiro,2007,7,0,0,0,0,0,1,0,0,0,2,1,3,1,3,0,0,0,0,0,14,2,6,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,31,2007-07-01
12,Turano,2007,7,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,23,2007-07-01
13,São João / Matriz / Queto,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,6,2007-07-01
14,Coroa / Fallet / Fogueteiro,2007,7,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,23,2007-07-01
15,Escondidinho / Prazeres,2007,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,2007-07-01
16,São Carlos,2007,7,0,0,0,0,0,5,0,0,1,2,0,1,0,2,0,0,0,0,0,5,0,2,0,1,0,1,2,0,2,0,0,1,1,0,0,0,0,22,2007-07-01
17,Mangueira,2007,7,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,2,0,9,0,0,0,0,0,0,8,0,3,0,2,4,0,0,0,0,0,26,2007-07-01
19,Vidigal,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007-07-01
27,Vila Cruzeiro,2007,8,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,17,2007-08-01
26,Parque Proletário,2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007-08-01
22,Adeus / Baiana,2007,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2007-08-01
24,Chatuba,2007,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,7,2007-08-01
23,Alemão,2007,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-08-01
28,Rocinha,2007,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,3,0,2,6,1,0,0,0,0,27,2007-08-01
25,Fé / Sereno,2007,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2007-08-01
29,Jacarezinho,2007,8,2,0,0,0,1,5,0,0,2,1,0,2,6,8,1,0,0,0,0,20,1,9,0,1,0,0,2,8,7,0,2,5,0,0,0,0,0,66,2007-08-01
33,Cerro-Corá,2007,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007-08-01
31,Barreira do Vasco / Tuiuti,2007,8,0,0,0,0,0,10,0,1,0,0,0,2,5,2,0,0,0,0,0,12,0,5,0,0,0,1,1,1,4,0,1,2,0,0,0,0,0,42,2007-08-01
32,Caju,2007,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,9,2007-08-01
34,Arará / Mandela,2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2007-08-01
